model,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum,score_document,score_reference,score_reference_document
pe_llama-3.3-70b-instruct,camera,round_2,0.8728,0.9239,0.9246,0.9874,0.6555,0.9954,0.9769,0.9101,0.9954,42,57,54
pe_llama-3.3-70b-instruct,camera,round_3,0.7811,0.8276,0.8311,0.9325,0.5331,0.9513,0.9024,0.8673,0.9513,32,12,14
pe_llama-3.3-70b-instruct,citybus,round_1,0.2336,0.0326,0.0727,0.6831,0.1460,0.4015,0.2161,0.3175,0.3978,37,0,0
pe_llama-3.3-70b-instruct,citybus,round_2,0.7015,0.7053,0.7102,0.9158,0.4748,0.9673,0.9343,0.9521,0.9673,42,12,32
pe_llama-3.3-70b-instruct,citybus,round_3,0.7840,0.8629,0.8650,0.9699,0.4381,0.9923,0.9845,0.9923,0.9923,83,52,67
pe_llama-3.3-70b-instruct,curiosity,round_1,0.3158,0.1075,0.1372,0.6607,0.3577,0.5211,0.2963,0.3368,0.5211,64,9,7
pe_llama-3.3-70b-instruct,curiosity,round_2,0.8503,0.8255,0.8747,0.9512,0.7500,0.9318,0.8806,0.9240,0.9318,85,50,62
pe_llama-3.3-70b-instruct,curiosity,round_3,0.5989,0.5847,0.6161,0.8927,0.3021,0.8016,0.7258,0.7694,0.8016,85,59,39
pe_llama-3.3-70b-instruct,feda,round_1,0.2491,0.0431,0.0790,0.6860,0.1883,0.4982,0.2971,0.3394,0.4982,27,7,15
pe_llama-3.3-70b-instruct,feda,round_2,0.8670,0.8697,0.8749,0.9500,0.7735,0.9528,0.9184,0.9396,0.9528,12,14,34
pe_llama-3.3-70b-instruct,feda,round_3,0.6352,0.6446,0.6569,0.9112,0.3281,0.8394,0.7800,0.7988,0.8374,52,25,27
pe_llama-3.3-70b-instruct,gator,round_1,0.2293,0.0251,0.0645,0.6529,0.1749,0.3395,0.1556,0.2362,0.3358,57,0,27
pe_llama-3.3-70b-instruct,gator,round_2,0.7517,0.6624,0.6886,0.9486,0.7072,0.8736,0.7858,0.7955,0.8699,12,17,27
pe_llama-3.3-70b-instruct,gator,round_3,0.9805,0.9651,0.9657,1.0000,0.9910,0.9947,0.9815,0.9921,0.9947,49,73,67
pe_llama-3.3-70b-instruct,gear,round_1,0.2471,0.0669,0.0908,0.6286,0.2021,0.4596,0.2586,0.3416,0.4596,68,17,34
pe_llama-3.3-70b-instruct,gear,round_2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,62,83,94
pe_llama-3.3-70b-instruct,gear,round_3,0.8495,0.7870,0.7902,0.9657,0.8553,0.9387,0.9094,0.9270,0.9387,32,59,87
pe_llama-3.3-70b-instruct,gps_imu,round_1,0.2347,0.0199,0.0552,0.6974,0.1661,0.3769,0.1982,0.2705,0.3769,67,0,27
pe_llama-3.3-70b-instruct,gps_imu,round_2,0.7963,0.8128,0.8101,0.9451,0.6172,0.9387,0.9001,0.8710,0.9387,12,29,57
pe_llama-3.3-70b-instruct,gps_imu,round_3,0.7915,0.9141,0.9115,0.9801,0.3601,0.9761,0.9618,0.9566,0.9761,80,72,87
pe_llama-3.3-70b-instruct,handler,round_1,0.2441,0.0392,0.0472,0.5779,0.3121,0.4527,0.1943,0.3253,0.4527,30,0,27
pe_llama-3.3-70b-instruct,handler,round_2,0.9480,0.9084,0.9424,0.9414,0.0000,0.9803,0.9658,0.9731,0.9803,70,75,70
pe_llama-3.3-70b-instruct,handler,round_3,0.6369,0.5177,0.5342,0.8532,0.6425,0.8105,0.6710,0.6850,0.8105,87,30,12
pe_llama-3.3-70b-instruct,hmmwv,round_1,0.2170,0.0265,0.0660,0.6364,0.1390,0.4081,0.2066,0.2868,0.4081,84,0,17
pe_llama-3.3-70b-instruct,hmmwv,round_2,0.5516,0.4234,0.5958,0.8411,0.3463,0.6245,0.5407,0.5668,0.6245,55,27,7
pe_llama-3.3-70b-instruct,hmmwv,round_3,0.6770,0.6952,0.7327,0.8762,0.4041,0.9391,0.8592,0.8056,0.9391,78,30,57
pe_llama-3.3-70b-instruct,kraz,round_1,0.2332,0.0394,0.0761,0.6469,0.1704,0.4366,0.2622,0.3321,0.4366,72,25,17
pe_llama-3.3-70b-instruct,kraz,round_2,0.8588,0.8097,0.8032,0.9482,0.8740,0.9192,0.8958,0.8822,0.9169,24,65,72
pe_llama-3.3-70b-instruct,kraz,round_3,0.5694,0.5096,0.5164,0.8976,0.3539,0.8428,0.7143,0.7532,0.8428,57,0,25
pe_llama-3.3-70b-instruct,lidar,round_1,0.2249,0.0130,0.0236,0.5744,0.2884,0.4045,0.1169,0.2460,0.4045,88,27,20
pe_llama-3.3-70b-instruct,lidar,round_2,0.6630,0.6177,0.6228,0.9337,0.4778,0.8866,0.8168,0.7185,0.8866,60,42,25
pe_llama-3.3-70b-instruct,lidar,round_3,0.4275,0.2645,0.2826,0.7482,0.4147,0.6637,0.4744,0.4915,0.6619,52,10,10
pe_llama-3.3-70b-instruct,m113,round_1,0.2509,0.0419,0.0713,0.6815,0.2089,0.3959,0.2211,0.2926,0.3959,37,0,12
pe_llama-3.3-70b-instruct,m113,round_2,0.7437,0.7273,0.8094,0.9596,0.4787,0.8819,0.8382,0.8602,0.8819,7,12,29
pe_llama-3.3-70b-instruct,m113,round_3,0.8725,0.9060,0.9118,0.9671,0.7052,0.9673,0.9438,0.9182,0.9650,12,12,12
pe_llama-3.3-70b-instruct,man,round_1,0.2208,0.0112,0.0179,0.6612,0.1928,0.4231,0.2287,0.3002,0.4231,14,0,20
pe_llama-3.3-70b-instruct,man,round_2,0.8087,0.8045,0.9199,0.9864,0.5240,0.9242,0.9093,0.9218,0.9242,27,59,32
pe_llama-3.3-70b-instruct,man,round_3,0.6773,0.6245,0.6578,0.8947,0.5322,0.8536,0.7947,0.7365,0.8536,39,17,32
pe_llama-3.3-70b-instruct,mass_spring_damper,round_1,0.4001,0.1532,0.1613,0.7593,0.5268,0.5580,0.2878,0.3802,0.5580,29,25,12
pe_llama-3.3-70b-instruct,mass_spring_damper,round_2,0.8145,0.7732,0.8128,0.9220,0.7500,0.9477,0.9044,0.9101,0.9477,54,55,64
pe_llama-3.3-70b-instruct,mass_spring_damper,round_3,0.8534,0.7733,0.7751,0.9975,0.8678,0.9754,0.9426,0.7415,0.9754,57,59,43
pe_llama-3.3-70b-instruct,particles,round_1,0.3213,0.0987,0.1096,0.7139,0.3632,0.4033,0.1875,0.2557,0.4033,52,12,32
pe_llama-3.3-70b-instruct,particles,round_2,0.8670,0.8420,0.8454,0.9410,0.8395,0.9738,0.9332,0.9048,0.9738,83,63,67
pe_llama-3.3-70b-instruct,particles,round_3,0.7660,0.6678,0.6830,0.9387,0.7744,0.8861,0.8419,0.8380,0.8861,47,23,42
pe_llama-3.3-70b-instruct,pendulum,round_1,0.3510,0.1540,0.1671,0.6844,0.3984,0.5311,0.3317,0.4689,0.5311,77,25,27
pe_llama-3.3-70b-instruct,pendulum,round_2,0.8131,0.7931,0.8252,0.9880,0.6462,0.9160,0.8812,0.9084,0.9160,54,47,47
pe_llama-3.3-70b-instruct,pendulum,round_3,0.4952,0.3666,0.3882,0.7851,0.4408,0.7331,0.6062,0.6166,0.7301,27,15,25
pe_llama-3.3-70b-instruct,rigid_highway,round_1,0.2419,0.0382,0.0695,0.6623,0.1975,0.4409,0.1987,0.2875,0.4409,59,17,25
pe_llama-3.3-70b-instruct,rigid_highway,round_2,0.7544,0.7595,0.9408,0.9736,0.3436,0.8785,0.8560,0.8684,0.8785,32,42,44
pe_llama-3.3-70b-instruct,rigid_highway,round_3,0.9082,0.9492,0.9505,0.9750,0.7582,0.9928,0.9831,0.9710,0.9879,12,80,72
pe_llama-3.3-70b-instruct,rigid_multipatches,round_1,0.3008,0.0207,0.0237,0.7673,0.3913,0.4615,0.2246,0.3455,0.4588,69,0,17
pe_llama-3.3-70b-instruct,rigid_multipatches,round_2,0.7184,0.6503,0.6851,0.9426,0.5954,0.8497,0.7569,0.7761,0.8497,28,12,37
pe_llama-3.3-70b-instruct,rigid_multipatches,round_3,0.8832,0.7991,0.8038,0.9931,0.9368,0.9934,0.9824,0.9802,0.9934,24,48,62
pe_llama-3.3-70b-instruct,rotor,round_1,0.1812,0.0066,0.0115,0.5185,0.1880,0.3046,0.1296,0.2252,0.2980,47,10,15
pe_llama-3.3-70b-instruct,rotor,round_2,0.7663,0.8816,0.8944,0.9847,0.3045,0.9920,0.9851,0.9920,0.9897,77,44,75
pe_llama-3.3-70b-instruct,rotor,round_3,0.6871,0.6678,0.6726,0.8750,0.5331,0.9324,0.8408,0.8354,0.9324,74,29,54
pe_llama-3.3-70b-instruct,scm,round_1,0.2184,0.0306,0.0599,0.6243,0.1587,0.3787,0.1808,0.2721,0.3787,27,98,15
pe_llama-3.3-70b-instruct,scm,round_2,0.5591,0.5727,0.5833,0.8267,0.2537,0.8011,0.6922,0.7675,0.8011,27,61,54
pe_llama-3.3-70b-instruct,scm,round_3,0.4632,0.3660,0.4100,0.7701,0.3068,0.6731,0.5717,0.5705,0.6709,27,20,30
pe_llama-3.3-70b-instruct,scm_hill,round_1,0.2126,0.0212,0.0588,0.6435,0.1268,0.3919,0.1967,0.2884,0.3919,59,27,22
pe_llama-3.3-70b-instruct,scm_hill,round_2,0.6095,0.6269,0.6494,0.9046,0.2573,0.8537,0.7862,0.7381,0.8537,12,32,12
pe_llama-3.3-70b-instruct,scm_hill,round_3,0.8693,0.9010,0.9044,0.9668,0.7048,0.9528,0.9364,0.9474,0.9528,44,54,62
pe_llama-3.3-70b-instruct,sedan,round_1,0.2294,0.0296,0.0706,0.6448,0.1726,0.4008,0.2391,0.2836,0.4008,34,100,27
pe_llama-3.3-70b-instruct,sedan,round_2,0.5689,0.4616,0.5130,0.9087,0.3922,0.7368,0.5963,0.6862,0.7368,27,25,30
pe_llama-3.3-70b-instruct,sedan,round_3,0.6103,0.6032,0.6100,0.8899,0.3379,0.8076,0.7161,0.7104,0.8055,27,25,25
pe_llama-3.3-70b-instruct,sensros,round_1,0.2369,0.0068,0.0101,0.6301,0.3006,0.2958,0.0824,0.2019,0.2911,42,0,0
pe_llama-3.3-70b-instruct,sensros,round_2,0.8410,0.8494,0.8562,0.9609,0.6975,0.9510,0.9332,0.9478,0.9510,16,39,57
pe_llama-3.3-70b-instruct,sensros,round_3,0.9252,0.9596,0.9765,0.9822,0.7825,0.9844,0.9829,0.9844,0.9844,14,75,72
pe_llama-3.3-70b-instruct,slider_crank,round_1,0.3038,0.0858,0.0946,0.5978,0.4368,0.5940,0.2981,0.4398,0.5940,59,27,29
pe_llama-3.3-70b-instruct,slider_crank,round_2,0.7519,0.6763,0.7718,0.8701,0.6895,0.8358,0.7794,0.7933,0.8313,69,52,54
pe_llama-3.3-70b-instruct,slider_crank,round_3,0.9106,0.9157,0.9218,1.0000,0.8048,0.9829,0.9632,0.9804,0.9829,59,72,67
pe_llama-3.3-70b-instruct,tablecloth,round_1,0.2746,0.0622,0.1021,0.6954,0.2385,0.4073,0.2292,0.3245,0.4073,54,12,0
pe_llama-3.3-70b-instruct,tablecloth,round_2,0.6556,0.7040,0.7119,0.8580,0.3484,0.9229,0.8559,0.8563,0.9229,84,61,46
pe_llama-3.3-70b-instruct,tablecloth,round_3,0.9965,0.9939,0.9941,0.9980,1.0000,0.9980,0.9960,0.9980,0.9980,90,57,65
pe_llama-3.3-70b-instruct,turtlebot,round_1,0.2413,0.0203,0.0224,0.5348,0.3876,0.4784,0.1876,0.3417,0.4647,59,30,27
pe_llama-3.3-70b-instruct,turtlebot,round_2,0.6735,0.7473,0.7596,0.8581,0.3289,0.9010,0.8390,0.8805,0.9010,86,59,77
pe_llama-3.3-70b-instruct,turtlebot,round_3,0.4570,0.4051,0.4528,0.7831,0.1871,0.7450,0.6159,0.5907,0.7402,27,17,14
pe_llama-3.3-70b-instruct,uazbus,round_1,0.2441,0.0363,0.0757,0.6942,0.1704,0.3931,0.2261,0.3130,0.3931,74,25,27
pe_llama-3.3-70b-instruct,uazbus,round_2,0.8427,0.7963,0.7994,0.9286,0.8465,0.8836,0.8419,0.8509,0.8836,27,60,80
pe_llama-3.3-70b-instruct,uazbus,round_3,0.8822,0.9109,0.9409,0.9703,0.7068,0.9705,0.9515,0.8949,0.9705,17,32,37
pe_llama-3.3-70b-instruct,veh_app,round_1,0.2088,0.0327,0.0620,0.5588,0.1815,0.4026,0.1346,0.2492,0.3994,29,20,27
pe_llama-3.3-70b-instruct,veh_app,round_2,0.7373,0.8025,0.8073,0.9253,0.4144,0.9250,0.8784,0.8464,0.9250,12,40,50
pe_llama-3.3-70b-instruct,veh_app,round_3,0.8822,0.8516,0.8569,0.9739,0.8465,0.9555,0.9313,0.9284,0.9555,12,49,59
pe_llama-3.3-70b-instruct,vehros,round_1,0.3389,0.0486,0.0551,0.7162,0.5357,0.3948,0.1917,0.2950,0.3861,30,0,15
pe_llama-3.3-70b-instruct,vehros,round_2,0.5948,0.5107,0.5425,0.9059,0.4202,0.8516,0.7850,0.7376,0.8516,12,35,27
pe_llama-3.3-70b-instruct,vehros,round_3,0.7324,0.7411,0.7526,0.9195,0.5165,0.8964,0.8263,0.8000,0.8944,52,37,42
pe_llama-3.3-70b-instruct,viper,round_1,0.2370,0.0255,0.0287,0.6176,0.2761,0.5511,0.2387,0.3753,0.5511,72,2,22
pe_llama-3.3-70b-instruct,viper,round_2,0.9621,0.9694,0.9694,0.9907,0.9188,1.0000,0.9857,0.9801,1.0000,82,69,77
pe_llama-3.3-70b-instruct,viper,round_3,0.7346,0.7205,0.7361,0.9091,0.5726,0.8946,0.8294,0.8559,0.8946,32,32,39
pe_llama4_maverick,art,round_1,0.3118,0.1055,0.1523,0.7460,0.2434,0.5835,0.4264,0.4081,0.5835,12,0,29
pe_llama4_maverick,art,round_2,0.9783,0.9705,0.9757,0.9759,0.9912,0.9936,0.9884,0.9936,0.9936,84,78,77
pe_llama4_maverick,art,round_3,0.7767,0.9240,0.9342,0.9652,0.2832,0.9698,0.9471,0.9523,0.9698,12,70,67
pe_llama4_maverick,beam,round_1,0.3861,0.2176,0.2828,0.7929,0.2512,0.5876,0.4877,0.5047,0.5876,90,15,15
pe_llama4_maverick,beam,round_2,0.9213,0.8316,0.8560,0.9976,1.0000,1.0000,0.9795,0.9260,0.9949,84,0,60
pe_llama4_maverick,beam,round_3,0.9383,0.9301,0.9544,0.9907,0.8780,0.9916,0.9747,0.9555,0.9868,74,67,73
pe_llama4_maverick,buckling,round_1,0.2374,0.0350,0.0882,0.6850,0.1414,0.3868,0.2395,0.2457,0.3845,22,17,22
pe_llama4_maverick,buckling,round_2,0.9256,0.9733,0.9739,0.9935,0.7618,1.0000,1.0000,1.0000,1.0000,72,64,67
pe_llama4_maverick,buckling,round_3,0.6424,0.5701,0.5760,0.9645,0.4591,0.8942,0.7741,0.8756,0.8927,47,12,32
pe_llama4_maverick,cable,round_1,0.3771,0.1699,0.1908,0.7814,0.3664,0.5353,0.2925,0.3726,0.5353,62,30,12
pe_llama4_maverick,cable,round_2,0.9627,0.9237,0.9271,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,37,70,72
pe_llama4_maverick,cable,round_3,0.5081,0.3970,0.4275,0.8000,0.4078,0.7201,0.6176,0.5892,0.7201,74,0,42
pe_llama4_maverick,camera,round_1,0.2200,0.0242,0.0416,0.5501,0.2639,0.3814,0.1489,0.2504,0.3726,17,0,25
pe_llama4_maverick,camera,round_2,0.8413,0.9636,0.9681,0.9924,0.4412,0.9920,0.9827,0.9070,0.9920,57,50,39
pe_llama4_maverick,camera,round_3,0.8260,0.8955,0.9116,0.9600,0.5370,0.9623,0.9333,0.9579,0.9623,55,27,27
pe_llama4_maverick,citybus,round_1,0.4095,0.2462,0.2633,0.8142,0.3142,0.7405,0.5401,0.6311,0.7405,47,25,27
pe_llama4_maverick,citybus,round_2,0.7192,0.7608,0.7625,0.9293,0.4244,0.9497,0.9211,0.9445,0.9497,32,0,72
pe_llama4_maverick,citybus,round_3,0.7891,0.9240,0.9255,0.9973,0.3097,0.9923,0.9846,0.9923,0.9923,12,67,49
pe_llama4_maverick,curiosity,round_1,0.2912,0.0673,0.0801,0.6027,0.4146,0.5026,0.3041,0.4051,0.4974,22,0,0
pe_llama4_maverick,curiosity,round_2,0.8152,0.7808,0.8570,0.9634,0.6597,0.9246,0.8621,0.9130,0.9246,75,54,39
pe_llama4_maverick,curiosity,round_3,0.6835,0.5772,0.5975,0.9124,0.6468,0.8418,0.7261,0.6588,0.8418,69,59,37
pe_llama4_maverick,feda,round_1,0.3238,0.1170,0.1643,0.7493,0.2646,0.6279,0.4233,0.4252,0.6279,59,20,20
pe_llama4_maverick,feda,round_2,0.7183,0.7395,0.8223,0.9395,0.3718,0.9111,0.8791,0.9062,0.9111,14,65,64
pe_llama4_maverick,feda,round_3,0.6527,0.6773,0.6859,0.9070,0.3407,0.8616,0.7886,0.7517,0.8616,0,15,29
pe_llama4_maverick,gator,round_1,0.3394,0.1420,0.1627,0.8017,0.2511,0.6163,0.4080,0.4468,0.6163,44,0,39
pe_llama4_maverick,gator,round_2,0.5584,0.4785,0.4905,0.9095,0.3551,0.8383,0.7352,0.7396,0.8383,20,12,42
pe_llama4_maverick,gator,round_3,0.7799,0.8948,0.8973,0.9642,0.3632,0.9829,0.9671,0.9829,0.9829,24,67,69
pe_llama4_maverick,gear,round_1,0.3128,0.0985,0.1068,0.6869,0.3589,0.4691,0.2739,0.3428,0.4691,62,0,29
pe_llama4_maverick,gear,round_2,0.9555,0.9153,0.9125,0.9976,0.9965,0.9830,0.9671,0.9830,0.9830,17,72,64
pe_llama4_maverick,gear,round_3,0.7991,0.7160,0.7168,0.9507,0.8128,0.9203,0.8650,0.8797,0.9203,27,30,30
pe_llama4_maverick,gps_imu,round_1,0.2790,0.0773,0.1131,0.6953,0.2305,0.5628,0.3679,0.3807,0.5628,12,0,7
pe_llama4_maverick,gps_imu,round_2,0.7207,0.7991,0.8133,0.9322,0.3383,0.9213,0.8599,0.8759,0.9196,2,72,47
pe_llama4_maverick,gps_imu,round_3,0.8643,0.8765,0.8781,0.9585,0.7440,0.9589,0.9202,0.9361,0.9589,67,77,65
pe_llama4_maverick,handler,round_1,0.2697,0.0569,0.0648,0.6388,0.3185,0.4790,0.2204,0.3553,0.4790,34,22,14
pe_llama4_maverick,handler,round_2,0.9552,0.9296,0.9424,0.9487,0.0000,0.9873,0.9727,0.9800,0.9873,62,72,70
pe_llama4_maverick,handler,round_3,0.6617,0.6312,0.6383,0.8658,0.5113,0.8632,0.7698,0.7880,0.8632,89,22,42
pe_llama4_maverick,hmmwv,round_1,0.3545,0.1600,0.1870,0.8154,0.2556,0.6554,0.4823,0.5329,0.6554,37,5,25
pe_llama4_maverick,hmmwv,round_2,0.5837,0.5250,0.5905,0.8602,0.3592,0.7476,0.6540,0.6717,0.7476,27,12,37
pe_llama4_maverick,hmmwv,round_3,0.6485,0.6567,0.6670,0.8786,0.3918,0.9240,0.8337,0.7880,0.9240,12,0,20
pe_llama4_maverick,kraz,round_1,0.2848,0.0828,0.1459,0.7175,0.1928,0.5230,0.3882,0.3867,0.5230,82,0,30
pe_llama4_maverick,kraz,round_2,0.6319,0.6866,0.6774,0.8918,0.2717,0.8693,0.8175,0.8492,0.8693,57,64,69
pe_llama4_maverick,kraz,round_3,0.4669,0.3529,0.3610,0.8391,0.3146,0.7757,0.5962,0.6434,0.7739,12,25,25
pe_llama4_maverick,lidar,round_1,0.2723,0.0423,0.0714,0.6637,0.3116,0.4949,0.2260,0.3447,0.4949,75,0,0
pe_llama4_maverick,lidar,round_2,0.7604,0.7834,0.8866,0.9496,0.4222,0.9077,0.8685,0.7619,0.9077,45,35,37
pe_llama4_maverick,lidar,round_3,0.6627,0.6807,0.6887,0.9007,0.3806,0.8305,0.7538,0.6523,0.8274,12,0,27
pe_llama4_maverick,m113,round_1,0.2660,0.0616,0.1032,0.6945,0.2044,0.4974,0.3575,0.3351,0.4974,29,20,20
pe_llama4_maverick,m113,round_2,0.5896,0.5783,0.6102,0.9137,0.2559,0.8357,0.7642,0.7932,0.8357,12,27,49
pe_llama4_maverick,m113,round_3,0.7293,0.8033,0.8294,0.9459,0.3386,0.9302,0.8826,0.8784,0.9302,12,15,4
pe_llama4_maverick,man,round_1,0.3908,0.2634,0.2931,0.7824,0.2242,0.7128,0.5671,0.6045,0.7128,15,20,7
pe_llama4_maverick,man,round_2,0.6736,0.7020,0.7153,0.9538,0.3231,0.9399,0.8953,0.9034,0.9399,12,54,67
pe_llama4_maverick,man,round_3,0.5626,0.5324,0.5628,0.8778,0.2773,0.8456,0.7717,0.6968,0.8456,57,37,42
pe_llama4_maverick,mass_spring_damper,round_1,0.4144,0.2056,0.2197,0.7500,0.4821,0.6841,0.4199,0.5117,0.6841,90,37,19
pe_llama4_maverick,mass_spring_damper,round_2,0.7282,0.6972,0.7176,0.9451,0.5529,0.9326,0.8730,0.8544,0.9326,69,59,52
pe_llama4_maverick,mass_spring_damper,round_3,0.9073,0.8892,0.8900,0.9824,0.8678,0.9848,0.9683,0.7556,0.9848,85,44,40
pe_llama4_maverick,particles,round_1,0.3020,0.1124,0.1267,0.6856,0.2836,0.4263,0.1929,0.2949,0.4263,12,0,0
pe_llama4_maverick,particles,round_2,0.8436,0.7980,0.8017,0.9432,0.8313,0.9573,0.9204,0.8962,0.9573,72,67,67
pe_llama4_maverick,particles,round_3,0.8782,0.7593,0.8250,0.9721,0.9562,0.9257,0.8817,0.8705,0.9257,62,47,70
pe_llama4_maverick,pendulum,round_1,0.3836,0.1387,0.1508,0.7213,0.5234,0.6024,0.4019,0.4847,0.6024,78,15,34
pe_llama4_maverick,pendulum,round_2,0.5997,0.3415,0.6630,0.9482,0.4462,0.6406,0.5965,0.6137,0.6380,27,0,22
pe_llama4_maverick,pendulum,round_3,0.6890,0.5258,0.5419,0.9255,0.7630,0.8977,0.8376,0.8466,0.8977,74,12,49
pe_llama4_maverick,rigid_highway,round_1,0.2796,0.0671,0.0841,0.7403,0.2269,0.5988,0.3750,0.3647,0.5988,62,0,9
pe_llama4_maverick,rigid_highway,round_2,0.7569,0.8090,0.8593,0.9808,0.3784,0.9117,0.8824,0.8951,0.9117,15,17,57
pe_llama4_maverick,rigid_highway,round_3,0.7639,0.8755,0.8781,0.9700,0.3320,0.9724,0.9555,0.9604,0.9724,42,75,42
pe_llama4_maverick,rigid_multipatches,round_1,0.3846,0.1241,0.1311,0.8364,0.4466,0.5985,0.4175,0.4813,0.5960,49,7,24
pe_llama4_maverick,rigid_multipatches,round_2,0.7568,0.7942,0.7981,0.9668,0.4682,0.9417,0.8831,0.8742,0.9417,47,15,16
pe_llama4_maverick,rigid_multipatches,round_3,0.7835,0.8139,0.8173,0.9931,0.5099,1.0000,0.9891,0.9694,1.0000,62,67,52
pe_llama4_maverick,rotor,round_1,0.2714,0.0900,0.1136,0.6601,0.2218,0.5536,0.3565,0.3609,0.5536,27,10,27
pe_llama4_maverick,rotor,round_2,0.7979,0.8028,0.8326,0.8344,0.7218,0.9350,0.8937,0.9304,0.9350,42,68,73
pe_llama4_maverick,rotor,round_3,0.6445,0.5840,0.5878,0.7817,0.6246,0.8950,0.7924,0.8155,0.8950,27,39,72
pe_llama4_maverick,scm,round_1,0.3259,0.1432,0.1821,0.7428,0.2356,0.6386,0.4423,0.4927,0.6386,59,0,20
pe_llama4_maverick,scm,round_2,0.5121,0.4489,0.4692,0.7871,0.3433,0.8309,0.7028,0.7942,0.8290,52,63,31
pe_llama4_maverick,scm,round_3,0.5872,0.5644,0.5759,0.8664,0.3422,0.8093,0.7087,0.6778,0.8093,14,12,37
pe_llama4_maverick,scm_hill,round_1,0.2907,0.1144,0.1605,0.7047,0.1831,0.5256,0.3801,0.4130,0.5256,12,4,25
pe_llama4_maverick,scm_hill,round_2,0.5650,0.5255,0.5500,0.8836,0.3012,0.8341,0.7530,0.6929,0.8323,22,14,32
pe_llama4_maverick,scm_hill,round_3,0.7222,0.8076,0.8124,0.9252,0.3436,0.9153,0.8784,0.9100,0.9153,26,32,42
pe_llama4_maverick,sedan,round_1,0.3067,0.1236,0.1755,0.7022,0.2257,0.6187,0.4430,0.4582,0.6187,22,0,25
pe_llama4_maverick,sedan,round_2,0.4991,0.3267,0.4062,0.8875,0.3758,0.6825,0.4971,0.6198,0.6825,14,22,37
pe_llama4_maverick,sedan,round_3,0.5736,0.5327,0.5542,0.8697,0.3379,0.7798,0.6680,0.6925,0.7778,47,12,12
pe_llama4_maverick,sensros,round_1,0.2522,0.0341,0.0387,0.6382,0.2976,0.4216,0.2146,0.3002,0.4216,90,20,17
pe_llama4_maverick,sensros,round_2,0.7877,0.8285,0.8325,0.9448,0.5450,0.9523,0.9236,0.9428,0.9523,85,32,44
pe_llama4_maverick,sensros,round_3,0.9805,0.9607,0.9839,0.9822,0.9950,0.9892,0.9876,0.9892,0.9892,20,75,59
pe_llama4_maverick,slider_crank,round_1,0.3374,0.1187,0.1273,0.6667,0.4368,0.6325,0.3533,0.4513,0.6291,84,39,32
pe_llama4_maverick,slider_crank,round_2,0.8148,0.6536,0.8011,0.9013,0.9032,0.8331,0.7818,0.8000,0.8331,67,67,54
pe_llama4_maverick,slider_crank,round_3,0.9106,0.9157,0.9218,1.0000,0.8048,0.9829,0.9632,0.9804,0.9829,32,62,68
pe_llama4_maverick,tablecloth,round_1,0.2860,0.0799,0.1024,0.7234,0.2385,0.4266,0.2210,0.3079,0.4266,19,30,30
pe_llama4_maverick,tablecloth,round_2,0.6751,0.7195,0.7547,0.8844,0.3419,0.9215,0.8589,0.8390,0.9215,90,52,69
pe_llama4_maverick,tablecloth,round_3,0.8729,0.8919,0.8940,0.9485,0.7572,0.9758,0.9636,0.9738,0.9758,72,46,49
pe_llama4_maverick,turtlebot,round_1,0.2982,0.1068,0.1127,0.6478,0.3256,0.5677,0.3110,0.4000,0.5677,37,27,12
pe_llama4_maverick,turtlebot,round_2,0.7273,0.6704,0.6838,0.8443,0.7105,0.9150,0.8123,0.7449,0.9150,27,67,65
pe_llama4_maverick,turtlebot,round_3,0.4776,0.4233,0.4424,0.8000,0.2446,0.7935,0.6659,0.6136,0.7912,27,12,12
pe_llama4_maverick,uazbus,round_1,0.3167,0.1012,0.1434,0.7218,0.3004,0.5899,0.4238,0.4293,0.5899,90,17,15
pe_llama4_maverick,uazbus,round_2,0.6528,0.6820,0.7371,0.9009,0.2913,0.8667,0.7992,0.8164,0.8667,59,69,57
pe_llama4_maverick,uazbus,round_3,0.7294,0.7880,0.8459,0.9703,0.3133,0.9087,0.8655,0.8568,0.9042,12,29,32
pe_llama4_maverick,veh_app,round_1,0.3092,0.1021,0.1220,0.6618,0.3508,0.5742,0.3609,0.4176,0.5687,12,25,25
pe_llama4_maverick,veh_app,round_2,0.8286,0.8223,0.8264,0.9253,0.7403,0.9258,0.8867,0.9187,0.9258,0,0,54
pe_llama4_maverick,veh_app,round_3,0.8664,0.8164,0.8212,0.9770,0.8512,0.9572,0.9275,0.8597,0.9572,15,39,39
pe_llama4_maverick,vehros,round_1,0.3337,0.0562,0.0975,0.7793,0.4018,0.4118,0.2103,0.3162,0.4081,12,30,30
pe_llama4_maverick,vehros,round_2,0.6455,0.5466,0.5735,0.9140,0.5479,0.8818,0.8199,0.7445,0.8818,49,40,42
pe_llama4_maverick,vehros,round_3,0.7088,0.6872,0.6945,0.9115,0.5421,0.9204,0.8344,0.7653,0.9184,54,30,36
pe_llama4_maverick,viper,round_1,0.3330,0.1296,0.1449,0.7143,0.3433,0.6788,0.4073,0.5285,0.6743,42,15,27
